image,caption,object,syntax
3663951804_868982f3f9.jpg,A skateboarder executes a jump in a skate park .,"child, jump, skateboard","POS: [('A', 'DET'), ('skateboarder', 'NOUN'), ('executes', 'VERB'), ('a', 'DET'), ('jump', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('skate', 'ADJ'), ('park', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3664297064_a4d45cbbbc.jpg,Five children ride an amusement park ride .,"children, amusement, park, ride","POS: [('Five', 'NUM'), ('children', 'NOUN'), ('ride', 'VERB'), ('an', 'DET'), ('amusement', 'NOUN'), ('park', 'NOUN'), ('ride', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3664297064_a4d45cbbbc.jpg,Five girls on a carnival ride .,"children, amusement, park, ride","POS: [('Five', 'NUM'), ('girls', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('carnival', 'NOUN'), ('ride', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3664297064_a4d45cbbbc.jpg,Five girls on an amusement ride .,"children, amusement, park, ride","POS: [('Five', 'NUM'), ('girls', 'NOUN'), ('on', 'ADP'), ('an', 'DET'), ('amusement', 'NOUN'), ('ride', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3664297064_a4d45cbbbc.jpg,Five kids are on a yellow ride at the amusement park .,"children, amusement, park, ride","POS: [('Five', 'NUM'), ('kids', 'NOUN'), ('are', 'AUX'), ('on', 'ADP'), ('a', 'DET'), ('yellow', 'ADJ'), ('ride', 'NOUN'), ('at', 'ADP'), ('the', 'DET'), ('amusement', 'NOUN'), ('park', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3664297064_a4d45cbbbc.jpg,several young people riding on a big yellow fair ride,"children, amusement, park, ride","POS: [('several', 'ADJ'), ('young', 'ADJ'), ('people', 'NOUN'), ('riding', 'VERB'), ('on', 'ADP'), ('a', 'DET'), ('big', 'ADJ'), ('yellow', 'ADJ'), ('fair', 'ADJ'), ('ride', 'NOUN')], Entities: []"
3664928753_7b0437fedf.jpg,A competitor does a pole vault .,"competitor, pole, vault","POS: [('A', 'DET'), ('competitor', 'NOUN'), ('does', 'VERB'), ('a', 'DET'), ('pole', 'NOUN'), ('vault', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3664928753_7b0437fedf.jpg,a man is pole vaulting in front of a white building .,"competitor, pole, vault","POS: [('a', 'DET'), ('man', 'NOUN'), ('is', 'AUX'), ('pole', 'NOUN'), ('vaulting', 'VERB'), ('in', 'ADP'), ('front', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('white', 'ADJ'), ('building', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3664928753_7b0437fedf.jpg,An athlete pole vaults in a field with buildings in the background .,"competitor, pole, vault","POS: [('An', 'DET'), ('athlete', 'NOUN'), ('pole', 'NOUN'), ('vaults', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('field', 'NOUN'), ('with', 'ADP'), ('buildings', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('background', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3664928753_7b0437fedf.jpg,Javelin competition,"competitor, pole, vault","POS: [('Javelin', 'NOUN'), ('competition', 'NOUN')], Entities: []"
3664928753_7b0437fedf.jpg,The athlete pole vaulated above the bar while spectators watched .,"competitor, pole, vault","POS: [('The', 'DET'), ('athlete', 'NOUN'), ('pole', 'NOUN'), ('vaulated', 'VERB'), ('above', 'ADP'), ('the', 'DET'), ('bar', 'NOUN'), ('while', 'SCONJ'), ('spectators', 'NOUN'), ('watched', 'VERB'), ('.', 'PUNCT')], Entities: []"
3665169936_01ae94c9fd.jpg,A man in beige pants does a trick on a bicycle .,"man, pants, trick, bicycle","POS: [('A', 'DET'), ('man', 'NOUN'), ('in', 'ADP'), ('beige', 'ADJ'), ('pants', 'NOUN'), ('does', 'VERB'), ('a', 'DET'), ('trick', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('bicycle', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665169936_01ae94c9fd.jpg,A person is doing a trick on a bicycle with grass and sky as the background .,"man, pants, trick, bicycle","POS: [('A', 'DET'), ('person', 'NOUN'), ('is', 'AUX'), ('doing', 'VERB'), ('a', 'DET'), ('trick', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('bicycle', 'NOUN'), ('with', 'ADP'), ('grass', 'NOUN'), ('and', 'CCONJ'), ('sky', 'NOUN'), ('as', 'ADP'), ('the', 'DET'), ('background', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665169936_01ae94c9fd.jpg,A person on a bmx bike .,"man, pants, trick, bicycle","POS: [('A', 'DET'), ('person', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('bmx', 'NOUN'), ('bike', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665169936_01ae94c9fd.jpg,A person stunt riding on a BMX type of bicycle .,"man, pants, trick, bicycle","POS: [('A', 'DET'), ('person', 'NOUN'), ('stunt', 'VERB'), ('riding', 'VERB'), ('on', 'ADP'), ('a', 'DET'), ('BMX', 'PROPN'), ('type', 'NOUN'), ('of', 'ADP'), ('bicycle', 'NOUN'), ('.', 'PUNCT')], Entities: [('B', 'I-MISC'), ('##MX', 'I-MISC')]"
3665169936_01ae94c9fd.jpg,This person is doing a trick on his bicycle .,"man, pants, trick, bicycle","POS: [('This', 'DET'), ('person', 'NOUN'), ('is', 'AUX'), ('doing', 'VERB'), ('a', 'DET'), ('trick', 'NOUN'), ('on', 'ADP'), ('his', 'PRON'), ('bicycle', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665179773_dd217416fc.jpg,A blonde girl in white has her arms around a girl in a helmet .,"girl, white, arms, girl, helmet","POS: [('A', 'DET'), ('blonde', 'ADJ'), ('girl', 'NOUN'), ('in', 'ADP'), ('white', 'PROPN'), ('has', 'VERB'), ('her', 'PRON'), ('arms', 'NOUN'), ('around', 'ADP'), ('a', 'DET'), ('girl', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('helmet', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665179773_dd217416fc.jpg,A girl cyclist being hugged by another girl .,"girl, white, arms, girl, helmet","POS: [('A', 'DET'), ('girl', 'NOUN'), ('cyclist', 'NOUN'), ('being', 'AUX'), ('hugged', 'VERB'), ('by', 'ADP'), ('another', 'DET'), ('girl', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665179773_dd217416fc.jpg,The girl is hugging another girl with a helmet .,"girl, white, arms, girl, helmet","POS: [('The', 'DET'), ('girl', 'NOUN'), ('is', 'AUX'), ('hugging', 'VERB'), ('another', 'DET'), ('girl', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('helmet', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665179773_dd217416fc.jpg,Two girls hugging .,"girl, white, arms, girl, helmet","POS: [('Two', 'NUM'), ('girls', 'NOUN'), ('hugging', 'VERB'), ('.', 'PUNCT')], Entities: []"
3665179773_dd217416fc.jpg,"Two teenage girls hugging , one wearing a bicycle helmet , with cyclists in the background .","girl, white, arms, girl, helmet","POS: [('Two', 'NUM'), ('teenage', 'ADJ'), ('girls', 'NOUN'), ('hugging', 'VERB'), (',', 'PUNCT'), ('one', 'NUM'), ('wearing', 'VERB'), ('a', 'DET'), ('bicycle', 'NOUN'), ('helmet', 'NOUN'), (',', 'PUNCT'), ('with', 'ADP'), ('cyclists', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('background', 'NOUN'), ('.', 'PUNCT')], Entities: []"
366548880_3d3e914746.jpg,two dogs jump in a snowy field with snowcapped rocks in the background,"dogs, field, rocks, background","POS: [('two', 'NUM'), ('dogs', 'NOUN'), ('jump', 'VERB'), ('in', 'ADP'), ('a', 'DET'), ('snowy', 'ADJ'), ('field', 'NOUN'), ('with', 'ADP'), ('snowcapped', 'ADJ'), ('rocks', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('background', 'NOUN')], Entities: []"
366548880_3d3e914746.jpg,Two dogs leap through snowy grass and rocks .,"dogs, field, rocks, background","POS: [('Two', 'NUM'), ('dogs', 'NOUN'), ('leap', 'VERB'), ('through', 'ADP'), ('snowy', 'ADJ'), ('grass', 'NOUN'), ('and', 'CCONJ'), ('rocks', 'NOUN'), ('.', 'PUNCT')], Entities: []"
366548880_3d3e914746.jpg,Two dogs running and jumping through a snowy area .,"dogs, field, rocks, background","POS: [('Two', 'NUM'), ('dogs', 'NOUN'), ('running', 'VERB'), ('and', 'CCONJ'), ('jumping', 'VERB'), ('through', 'ADP'), ('a', 'DET'), ('snowy', 'ADJ'), ('area', 'NOUN'), ('.', 'PUNCT')], Entities: []"
366548880_3d3e914746.jpg,"Two large dogs , one light colored and one dark , running through snowy terrain .","dogs, field, rocks, background","POS: [('Two', 'NUM'), ('large', 'ADJ'), ('dogs', 'NOUN'), (',', 'PUNCT'), ('one', 'NUM'), ('light', 'NOUN'), ('colored', 'VERB'), ('and', 'CCONJ'), ('one', 'NUM'), ('dark', 'NOUN'), (',', 'PUNCT'), ('running', 'VERB'), ('through', 'ADP'), ('snowy', 'ADJ'), ('terrain', 'NOUN'), ('.', 'PUNCT')], Entities: []"
366548880_3d3e914746.jpg,Two medium sized dogs run across the snow .,"dogs, field, rocks, background","POS: [('Two', 'NUM'), ('medium', 'ADJ'), ('sized', 'ADJ'), ('dogs', 'NOUN'), ('run', 'VERB'), ('across', 'ADP'), ('the', 'DET'), ('snow', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665549027_d7fb05d157.jpg,A brown dog is playing with a white and brown dog in a grassy and treed area .,"dog, dog, grassy, treed, area","POS: [('A', 'DET'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('is', 'AUX'), ('playing', 'VERB'), ('with', 'ADP'), ('a', 'DET'), ('white', 'ADJ'), ('and', 'CCONJ'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('grassy', 'NOUN'), ('and', 'CCONJ'), ('treed', 'NOUN'), ('area', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665549027_d7fb05d157.jpg,A brown dog is rolling over in the grass while a white and brown dog stands next to it .,"dog, dog, grassy, treed, area","POS: [('A', 'DET'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('is', 'AUX'), ('rolling', 'VERB'), ('over', 'ADV'), ('in', 'ADP'), ('the', 'DET'), ('grass', 'NOUN'), ('while', 'SCONJ'), ('a', 'DET'), ('white', 'ADJ'), ('and', 'CCONJ'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('stands', 'VERB'), ('next', 'ADV'), ('to', 'ADP'), ('it', 'PRON'), ('.', 'PUNCT')], Entities: []"
3665549027_d7fb05d157.jpg,A brown dog lies on its back fighting with a brown and white dog .,"dog, dog, grassy, treed, area","POS: [('A', 'DET'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('lies', 'VERB'), ('on', 'ADP'), ('its', 'PRON'), ('back', 'NOUN'), ('fighting', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('brown', 'ADJ'), ('and', 'CCONJ'), ('white', 'ADJ'), ('dog', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665549027_d7fb05d157.jpg,The two dogs are playing in the yard .,"dog, dog, grassy, treed, area","POS: [('The', 'DET'), ('two', 'NUM'), ('dogs', 'NOUN'), ('are', 'AUX'), ('playing', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('yard', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665549027_d7fb05d157.jpg,"Two brown dogs are playing with each other on the grass , with one dog laying on its side .","dog, dog, grassy, treed, area","POS: [('Two', 'NUM'), ('brown', 'ADJ'), ('dogs', 'NOUN'), ('are', 'AUX'), ('playing', 'VERB'), ('with', 'ADP'), ('each', 'DET'), ('other', 'ADJ'), ('on', 'ADP'), ('the', 'DET'), ('grass', 'NOUN'), (',', 'PUNCT'), ('with', 'ADP'), ('one', 'NUM'), ('dog', 'NOUN'), ('laying', 'VERB'), ('on', 'ADP'), ('its', 'PRON'), ('side', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665569615_9a71c4b6e4.jpg,A baseball pitcher wearing a white and red uniform caught in midpitch of the ball .,"baseball, pitcher, uniform, midpitch, ball","POS: [('A', 'DET'), ('baseball', 'NOUN'), ('pitcher', 'NOUN'), ('wearing', 'VERB'), ('a', 'DET'), ('white', 'ADJ'), ('and', 'CCONJ'), ('red', 'ADJ'), ('uniform', 'NOUN'), ('caught', 'VERB'), ('in', 'ADP'), ('midpitch', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('ball', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665569615_9a71c4b6e4.jpg,a baseball player in white uniform throwing baseball,"baseball, pitcher, uniform, midpitch, ball","POS: [('a', 'DET'), ('baseball', 'NOUN'), ('player', 'NOUN'), ('in', 'ADP'), ('white', 'ADJ'), ('uniform', 'NOUN'), ('throwing', 'VERB'), ('baseball', 'NOUN')], Entities: []"
3665569615_9a71c4b6e4.jpg,A profession baseball player pitches a ball in a baseball game .,"baseball, pitcher, uniform, midpitch, ball","POS: [('A', 'DET'), ('profession', 'NOUN'), ('baseball', 'NOUN'), ('player', 'NOUN'), ('pitches', 'VERB'), ('a', 'DET'), ('ball', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('baseball', 'NOUN'), ('game', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665569615_9a71c4b6e4.jpg,The man in the white and red uniform gets ready to throw the baseball .,"baseball, pitcher, uniform, midpitch, ball","POS: [('The', 'DET'), ('man', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('white', 'ADJ'), ('and', 'CCONJ'), ('red', 'ADJ'), ('uniform', 'NOUN'), ('gets', 'VERB'), ('ready', 'ADJ'), ('to', 'PART'), ('throw', 'VERB'), ('the', 'DET'), ('baseball', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665569615_9a71c4b6e4.jpg,There is a man pitching a baseball and has a glove his left hand .,"baseball, pitcher, uniform, midpitch, ball","POS: [('There', 'PRON'), ('is', 'VERB'), ('a', 'DET'), ('man', 'NOUN'), ('pitching', 'VERB'), ('a', 'DET'), ('baseball', 'NOUN'), ('and', 'CCONJ'), ('has', 'VERB'), ('a', 'DET'), ('glove', 'NOUN'), ('his', 'PRON'), ('left', 'ADJ'), ('hand', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665987581_5e6b0a65f2.jpg,A brown and white corgi trailing a leash chasing sheep .,"corgi, leash, chasing, sheep","POS: [('A', 'DET'), ('brown', 'ADJ'), ('and', 'CCONJ'), ('white', 'ADJ'), ('corgi', 'PROPN'), ('trailing', 'VERB'), ('a', 'DET'), ('leash', 'NOUN'), ('chasing', 'NOUN'), ('sheep', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665987581_5e6b0a65f2.jpg,A dog chasing livestock on sand .,"corgi, leash, chasing, sheep","POS: [('A', 'DET'), ('dog', 'NOUN'), ('chasing', 'VERB'), ('livestock', 'NOUN'), ('on', 'ADP'), ('sand', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665987581_5e6b0a65f2.jpg,A short brown and white dog chasing sheep .,"corgi, leash, chasing, sheep","POS: [('A', 'DET'), ('short', 'ADJ'), ('brown', 'ADJ'), ('and', 'CCONJ'), ('white', 'ADJ'), ('dog', 'NOUN'), ('chasing', 'VERB'), ('sheep', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665987581_5e6b0a65f2.jpg,a small tan dog herding some sheep,"corgi, leash, chasing, sheep","POS: [('a', 'DET'), ('small', 'ADJ'), ('tan', 'ADJ'), ('dog', 'NOUN'), ('herding', 'VERB'), ('some', 'DET'), ('sheep', 'NOUN')], Entities: []"
3665987581_5e6b0a65f2.jpg,"Brown and white dog , running on sand with livestock animals partially out of frame .","corgi, leash, chasing, sheep","POS: [('Brown', 'ADJ'), ('and', 'CCONJ'), ('white', 'ADJ'), ('dog', 'NOUN'), (',', 'PUNCT'), ('running', 'VERB'), ('on', 'ADP'), ('sand', 'NOUN'), ('with', 'ADP'), ('livestock', 'NOUN'), ('animals', 'NOUN'), ('partially', 'ADV'), ('out', 'ADP'), ('of', 'ADP'), ('frame', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665996775_6d7d9a46f1.jpg,A little girl is wearing a flowing dress and carrying water balloons .,"girl, dress, water, balloons","POS: [('A', 'DET'), ('little', 'ADJ'), ('girl', 'NOUN'), ('is', 'AUX'), ('wearing', 'VERB'), ('a', 'DET'), ('flowing', 'VERB'), ('dress', 'NOUN'), ('and', 'CCONJ'), ('carrying', 'VERB'), ('water', 'NOUN'), ('balloons', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665996775_6d7d9a46f1.jpg,A young girl in a pink dress with something in her hand .,"girl, dress, water, balloons","POS: [('A', 'DET'), ('young', 'ADJ'), ('girl', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('pink', 'ADJ'), ('dress', 'NOUN'), ('with', 'ADP'), ('something', 'PRON'), ('in', 'ADP'), ('her', 'PRON'), ('hand', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665996775_6d7d9a46f1.jpg,A young girl in a red dress and black shirt with two purple water balloons .,"girl, dress, water, balloons","POS: [('A', 'DET'), ('young', 'ADJ'), ('girl', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('red', 'ADJ'), ('dress', 'NOUN'), ('and', 'CCONJ'), ('black', 'ADJ'), ('shirt', 'NOUN'), ('with', 'ADP'), ('two', 'NUM'), ('purple', 'ADJ'), ('water', 'NOUN'), ('balloons', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665996775_6d7d9a46f1.jpg,A young girl wearing a pink tutu .,"girl, dress, water, balloons","POS: [('A', 'DET'), ('young', 'ADJ'), ('girl', 'NOUN'), ('wearing', 'VERB'), ('a', 'DET'), ('pink', 'ADJ'), ('tutu', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3665996775_6d7d9a46f1.jpg,The girl is wearing a pink tutu and walking through the grass .,"girl, dress, water, balloons","POS: [('The', 'DET'), ('girl', 'NOUN'), ('is', 'AUX'), ('wearing', 'VERB'), ('a', 'DET'), ('pink', 'ADJ'), ('tutu', 'NOUN'), ('and', 'CCONJ'), ('walking', 'VERB'), ('through', 'ADP'), ('the', 'DET'), ('grass', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3666056567_661e25f54c.jpg,A group of people walk down a city street at night .,"group, people, city, street, night","POS: [('A', 'DET'), ('group', 'NOUN'), ('of', 'ADP'), ('people', 'NOUN'), ('walk', 'VERB'), ('down', 'ADP'), ('a', 'DET'), ('city', 'NOUN'), ('street', 'NOUN'), ('at', 'ADP'), ('night', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3666056567_661e25f54c.jpg,A group of people walking down the street with one on the phone in a green hat .,"group, people, city, street, night","POS: [('A', 'DET'), ('group', 'NOUN'), ('of', 'ADP'), ('people', 'NOUN'), ('walking', 'VERB'), ('down', 'ADP'), ('the', 'DET'), ('street', 'NOUN'), ('with', 'ADP'), ('one', 'NUM'), ('on', 'ADP'), ('the', 'DET'), ('phone', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('green', 'ADJ'), ('hat', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3666056567_661e25f54c.jpg,"Four people are walking along a city sidewalk , while the one in the green hat talks on a cellphone .","group, people, city, street, night","POS: [('Four', 'NUM'), ('people', 'NOUN'), ('are', 'AUX'), ('walking', 'VERB'), ('along', 'ADP'), ('a', 'DET'), ('city', 'NOUN'), ('sidewalk', 'NOUN'), (',', 'PUNCT'), ('while', 'SCONJ'), ('the', 'DET'), ('one', 'NUM'), ('in', 'ADP'), ('the', 'DET'), ('green', 'ADJ'), ('hat', 'NOUN'), ('talks', 'VERB'), ('on', 'ADP'), ('a', 'DET'), ('cellphone', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3666056567_661e25f54c.jpg,Four people are walking on a sidewalk .,"group, people, city, street, night","POS: [('Four', 'NUM'), ('people', 'NOUN'), ('are', 'AUX'), ('walking', 'VERB'), ('on', 'ADP'), ('a', 'DET'), ('sidewalk', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3666056567_661e25f54c.jpg,four people walk down a sidewalk at night,"group, people, city, street, night","POS: [('four', 'NUM'), ('people', 'NOUN'), ('walk', 'VERB'), ('down', 'ADP'), ('a', 'DET'), ('sidewalk', 'NOUN'), ('at', 'ADP'), ('night', 'NOUN')], Entities: []"
3666169738_a8c74cf745.jpg,A baby playing in the water at a beach,"baby, water, beach","POS: [('A', 'DET'), ('baby', 'NOUN'), ('playing', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('water', 'NOUN'), ('at', 'ADP'), ('a', 'DET'), ('beach', 'NOUN')], Entities: []"
3666169738_a8c74cf745.jpg,A chubby baby with an orange hat splashes in a shallow body of water .,"baby, water, beach","POS: [('A', 'DET'), ('chubby', 'ADJ'), ('baby', 'NOUN'), ('with', 'ADP'), ('an', 'DET'), ('orange', 'ADJ'), ('hat', 'NOUN'), ('splashes', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('shallow', 'ADJ'), ('body', 'NOUN'), ('of', 'ADP'), ('water', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3666169738_a8c74cf745.jpg,A small baby dressed in blue shorts and a blue hat tries to balance with the help of an adult hand behind him .,"baby, water, beach","POS: [('A', 'DET'), ('small', 'ADJ'), ('baby', 'NOUN'), ('dressed', 'VERB'), ('in', 'ADP'), ('blue', 'ADJ'), ('shorts', 'NOUN'), ('and', 'CCONJ'), ('a', 'DET'), ('blue', 'ADJ'), ('hat', 'NOUN'), ('tries', 'VERB'), ('to', 'PART'), ('balance', 'VERB'), ('with', 'ADP'), ('the', 'DET'), ('help', 'NOUN'), ('of', 'ADP'), ('an', 'DET'), ('adult', 'NOUN'), ('hand', 'NOUN'), ('behind', 'ADP'), ('him', 'PRON'), ('.', 'PUNCT')], Entities: []"
3666169738_a8c74cf745.jpg,A small baby splashes in water,"baby, water, beach","POS: [('A', 'DET'), ('small', 'ADJ'), ('baby', 'NOUN'), ('splashes', 'NOUN'), ('in', 'ADP'), ('water', 'NOUN')], Entities: []"
3666169738_a8c74cf745.jpg,A tiny baby in swim trunks and a blue hat .,"baby, water, beach","POS: [('A', 'DET'), ('tiny', 'ADJ'), ('baby', 'NOUN'), ('in', 'ADP'), ('swim', 'ADJ'), ('trunks', 'NOUN'), ('and', 'CCONJ'), ('a', 'DET'), ('blue', 'ADJ'), ('hat', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3666188047_e81e1d97a7.jpg,A boy rides a game machine .,"boy, game, machine","POS: [('A', 'DET'), ('boy', 'NOUN'), ('rides', 'VERB'), ('a', 'DET'), ('game', 'NOUN'), ('machine', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3666188047_e81e1d97a7.jpg,A child in a yellow shirt is playing a red arcade ride .,"boy, game, machine","POS: [('A', 'DET'), ('child', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('yellow', 'ADJ'), ('shirt', 'NOUN'), ('is', 'AUX'), ('playing', 'VERB'), ('a', 'DET'), ('red', 'ADJ'), ('arcade', 'NOUN'), ('ride', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3666188047_e81e1d97a7.jpg,A child rides a mechanical ride .,"boy, game, machine","POS: [('A', 'DET'), ('child', 'NOUN'), ('rides', 'VERB'), ('a', 'DET'), ('mechanical', 'ADJ'), ('ride', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3666188047_e81e1d97a7.jpg,A small boy is playing a racing arcade game .,"boy, game, machine","POS: [('A', 'DET'), ('small', 'ADJ'), ('boy', 'NOUN'), ('is', 'AUX'), ('playing', 'VERB'), ('a', 'DET'), ('racing', 'NOUN'), ('arcade', 'NOUN'), ('game', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3666188047_e81e1d97a7.jpg,a young man playing a motorcycle video game .,"boy, game, machine","POS: [('a', 'DET'), ('young', 'ADJ'), ('man', 'NOUN'), ('playing', 'VERB'), ('a', 'DET'), ('motorcycle', 'NOUN'), ('video', 'NOUN'), ('game', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3666324102_18ecdf8253.jpg,A girl and woman jump off of their swings .,"girl, woman, swings","POS: [('A', 'DET'), ('girl', 'NOUN'), ('and', 'CCONJ'), ('woman', 'NOUN'), ('jump', 'VERB'), ('off', 'ADP'), ('of', 'ADP'), ('their', 'PRON'), ('swings', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3666324102_18ecdf8253.jpg,Two females jump off of swings .,"girl, woman, swings","POS: [('Two', 'NUM'), ('females', 'NOUN'), ('jump', 'VERB'), ('off', 'ADP'), ('of', 'ADP'), ('swings', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3666324102_18ecdf8253.jpg,Two girls jump out of swings .,"girl, woman, swings","POS: [('Two', 'NUM'), ('girls', 'NOUN'), ('jump', 'VERB'), ('out', 'ADP'), ('of', 'ADP'), ('swings', 'NOUN'), ('.', 'PUNCT')], Entities: []"
3666324102_18ecdf8253.jpg,Two girls riding on swings .,"girl, woman, swings","POS: [('Two', 'NUM'), ('girls', 'NOUN'), ('riding', 'VERB'), ('on', 'ADP'), ('swings', 'NOUN'), ('.', 'PUNCT')], Entities: []"
